真,560,560,7716,接頭詞,名詞接続,*,*,*,*,真,マ,マ,0/1,P2
真,560,560,8583,接頭詞,名詞接続,*,*,*,*,真,シン,シン,0/1,P2
平,560,560,8760,接頭詞,名詞接続,*,*,*,*,平,ヒラ,ヒラ,0/2,P2
元,560,560,5636,接頭詞,名詞接続,*,*,*,*,元,モト,モト,2/2,P2
代,560,560,8731,接頭詞,名詞接続,*,*,*,*,代,ダイ,ダイ,1/2,P2
ふた,560,560,7856,接頭詞,名詞接続,*,*,*,*,ふた,フタ,フタ,0/2,P2
片,560,560,7059,接頭詞,名詞接続,*,*,*,*,片,カタ,カタ,0/2,P2
翌,560,560,8554,接頭詞,名詞接続,*,*,*,*,翌,ヨク,ヨク,0/2,P1
生,560,560,7821,接頭詞,名詞接続,*,*,*,*,生,ナマ,ナマ,1/2,P2
生,560,560,10160,接頭詞,名詞接続,*,*,*,*,生,キ,キ,1/2,P2
長,560,560,11724,接頭詞,名詞接続,*,*,*,*,長,ナガ,ナガ,0/2,P2
長,560,560,11534,接頭詞,名詞接続,*,*,*,*,長,チョウ,チョー,0/2,P2
ポスト,560,560,6921,接頭詞,名詞接続,*,*,*,*,ポスト,ポスト,ポスト,1/3,P2
双,560,560,7809,接頭詞,名詞接続,*,*,*,*,双,ソウ,ソー,0/2,P2
真っ,557,557,7220,接頭詞,形容詞接続,*,*,*,*,真っ,マッ,マッ,0/2,*
枚,558,558,5898,接頭詞,数接続,*,*,*,*,枚,マイ,マイ,1/2,P2
青,560,560,8750,接頭詞,名詞接続,*,*,*,*,青,アオ,アオ,1/2,P2
御,559,559,6373,接頭詞,動詞接続,*,*,*,*,御,オ,オ,0/1,P1
副,560,560,3547,接頭詞,名詞接続,*,*,*,*,副,フク,フク,0/2,P2
過,560,560,6658,接頭詞,名詞接続,*,*,*,*,過,カ,カ,1/1,*
再,560,560,5787,接頭詞,名詞接続,*,*,*,*,再,サイ,サイ,0/2,*
今,560,560,7664,接頭詞,名詞接続,*,*,*,*,今,コン,コン,1/2,P2
今,560,560,11536,接頭詞,名詞接続,*,*,*,*,今,イマ,イマ,1/2,P2
小,560,560,6315,接頭詞,名詞接続,*,*,*,*,小,ショウ,ショー,1/2,P2
小,560,560,8323,接頭詞,名詞接続,*,*,*,*,小,コ,コ,1/2,P2
計,558,558,5523,接頭詞,数接続,*,*,*,*,計,ケイ,ケイ,1/2,P2
大,559,559,8997,接頭詞,動詞接続,*,*,*,*,大,オオ,オー,0/2,P2
正,560,560,7692,接頭詞,名詞接続,*,*,*,*,正,セイ,セイ,1/2,P2
第,560,560,11166,接頭詞,名詞接続,*,*,*,*,第,ダイ,ダイ,1/2,P2
ぶち,559,559,7554,接頭詞,動詞接続,*,*,*,*,ぶち,ブチ,ブチ,0/2,*
御,557,557,7211,接頭詞,形容詞接続,*,*,*,*,御,オ,オ,1/1,*
即,560,560,7476,接頭詞,名詞接続,*,*,*,*,即,ソク,ソク,1/2,P2
準,560,560,5309,接頭詞,名詞接続,*,*,*,*,準,ジュン,ジュン,0/2,P2
定,560,560,9055,接頭詞,名詞接続,*,*,*,*,定,テイ,テイ,1/2,P2
下,558,558,7859,接頭詞,数接続,*,*,*,*,下,シモ,シモ,1/2,P2
非,560,560,6137,接頭詞,名詞接続,*,*,*,*,非,ヒ,ヒ,1/1,P2
低,560,560,7606,接頭詞,名詞接続,*,*,*,*,低,テイ,テイ,1/2,P2
満,558,558,7274,接頭詞,数接続,*,*,*,*,満,マン,マン,1/2,P2
若,560,560,7347,接頭詞,名詞接続,*,*,*,*,若,ワカ,ワカ,0/2,P2
ニセ,560,560,5904,接頭詞,名詞接続,*,*,*,*,ニセ,ニセ,ニセ,0/2,P2
続,560,560,6967,接頭詞,名詞接続,*,*,*,*,続,ゾク,ゾク,0/2,*
御,560,560,6085,接頭詞,名詞接続,*,*,*,*,御,ゴ,ゴ,0/1,P1
御,560,560,6189,接頭詞,名詞接続,*,*,*,*,御,オ,オ,0/1,P1
粗,560,560,7139,接頭詞,名詞接続,*,*,*,*,粗,ソ,ソ,1/1,P2
干し,560,560,6655,接頭詞,名詞接続,*,*,*,*,干し,ホシ,ホシ,0/2,P2
最,560,560,7939,接頭詞,名詞接続,*,*,*,*,最,サイ,サイ,0/2,*
比,560,560,9055,接頭詞,名詞接続,*,*,*,*,比,ヒ,ヒ,0/1,P2
猛,560,560,6427,接頭詞,名詞接続,*,*,*,*,猛,モウ,モー,0/2,P2
助,560,560,6600,接頭詞,名詞接続,*,*,*,*,助,ジョ,ジョ,0/1,P2
ｐＨ,558,558,4388,接頭詞,数接続,*,*,*,*,ｐＨ,ペーハー,ペーハー,3/4,P2
Ｎｏ．,558,558,4713,接頭詞,数接続,*,*,*,*,Ｎｏ．,ナンバー,ナンバー,0/4,*
引き,559,559,7484,接頭詞,動詞接続,*,*,*,*,引き,ヒキ,ヒキ,0/2,P2
原,560,560,8328,接頭詞,名詞接続,*,*,*,*,原,ゲン,ゲン,2/2,P2
まっ,560,560,5487,接頭詞,名詞接続,*,*,*,*,まっ,マッ,マッ,0/2,*
不,560,560,5497,接頭詞,名詞接続,*,*,*,*,不,フ,フ,0/1,P2
老,560,560,5964,接頭詞,名詞接続,*,*,*,*,老,ロウ,ロー,1/2,P2
焼,560,560,8298,接頭詞,名詞接続,*,*,*,*,焼,ショウ,ショー,0/2,P1
チョー,559,559,4608,接頭詞,動詞接続,*,*,*,*,チョー,チョー,チョー,0/3,*
ヌカ,560,560,5289,接頭詞,名詞接続,*,*,*,*,ヌカ,ヌカ,ヌカ,0/2,*
およそ,558,558,7369,接頭詞,数接続,*,*,*,*,およそ,オヨソ,オヨソ,0/3,P2
同,560,560,4691,接頭詞,名詞接続,*,*,*,*,同,ドウ,ドー,1/2,P2
他,560,560,4336,接頭詞,名詞接続,*,*,*,*,他,タ,タ,1/1,P2
引っ,559,559,6936,接頭詞,動詞接続,*,*,*,*,引っ,ヒッ,ヒッ,0/2,*
お,557,557,10117,接頭詞,形容詞接続,*,*,*,*,お,オ,オ,0/1,P1
総,558,558,11305,接頭詞,数接続,*,*,*,*,総,ソウ,ソー,2/2,P2
消,560,560,8768,接頭詞,名詞接続,*,*,*,*,消,ショウ,ショー,0/2,P2
故,560,560,5195,接頭詞,名詞接続,*,*,*,*,故,コ,コ,1/1,P2
軽,560,560,7309,接頭詞,名詞接続,*,*,*,*,軽,ケイ,ケイ,0/2,P2
毎時,558,558,6172,接頭詞,数接続,*,*,*,*,毎時,マイジ,マイジ,0/3,P2
総,560,560,6556,接頭詞,名詞接続,*,*,*,*,総,ソウ,ソー,2/2,P2
バカっ,560,560,5319,接頭詞,名詞接続,*,*,*,*,バカっ,バカッ,バカッ,0/3,*
下り,560,560,5828,接頭詞,名詞接続,*,*,*,*,下り,クダリ,クダリ,0/3,P2
注,558,558,7154,接頭詞,数接続,*,*,*,*,注,チュウ,チュー,0/2,P1
商,560,560,9771,接頭詞,名詞接続,*,*,*,*,商,ショウ,ショー,1/2,P2
手,560,560,9367,接頭詞,名詞接続,*,*,*,*,手,テ,テ,0/1,P2
新,560,560,6021,接頭詞,名詞接続,*,*,*,*,新,シン,シン,0/2,P2
ばか,560,560,7087,接頭詞,名詞接続,*,*,*,*,ばか,バカ,バカ,0/2,P2
当,560,560,5284,接頭詞,名詞接続,*,*,*,*,当,トウ,トー,1/2,P2
上り,560,560,7385,接頭詞,名詞接続,*,*,*,*,上り,ノボリ,ノボリ,0/3,P2
高,558,558,8720,接頭詞,数接続,*,*,*,*,高,コウ,コー,1/2,P2
数,560,560,9094,接頭詞,名詞接続,*,*,*,*,数,カズ,カズ,1/2,P1
数,560,560,9977,接頭詞,名詞接続,*,*,*,*,数,スウ,スー,1/2,P1
雄,560,560,9092,接頭詞,名詞接続,*,*,*,*,雄,オ,オ,0/1,P1
ひと,560,560,6507,接頭詞,名詞接続,*,*,*,*,ひと,ヒト,ヒト,0/2,P2
異,560,560,7074,接頭詞,名詞接続,*,*,*,*,異,イ,イ,1/1,P2
省,560,560,12152,接頭詞,名詞接続,*,*,*,*,省,ショウ,ショー,0/2,P2
超,560,560,3697,接頭詞,名詞接続,*,*,*,*,超,チョウ,チョー,1/2,P2
常,560,560,7356,接頭詞,名詞接続,*,*,*,*,常,ツネ,ツネ,1/2,P2
突っ,559,559,6558,接頭詞,動詞接続,*,*,*,*,突っ,ツッ,ツッ,0/2,*
毎,560,560,7806,接頭詞,名詞接続,*,*,*,*,毎,マイ,マイ,0/2,P1
快,560,560,7321,接頭詞,名詞接続,*,*,*,*,快,カイ,カイ,1/2,P2
急,560,560,5826,接頭詞,名詞接続,*,*,*,*,急,キュウ,キュー,0/2,P2
名,560,560,8714,接頭詞,名詞接続,*,*,*,*,名,メイ,メイ,0/2,P2
在,560,560,6651,接頭詞,名詞接続,*,*,*,*,在,ザイ,ザイ,1/2,P2
お,560,560,6374,接頭詞,名詞接続,*,*,*,*,お,オ,オ,0/1,P1
現,560,560,7134,接頭詞,名詞接続,*,*,*,*,現,ゲン,ゲン,1/2,P2
全幅,558,558,6169,接頭詞,数接続,*,*,*,*,全幅,ゼンハバ,ゼンハバ,0/4,P2
古,560,560,7705,接頭詞,名詞接続,*,*,*,*,古,コ,コ,0/1,P2
古,560,560,8348,接頭詞,名詞接続,*,*,*,*,古,フル,フル,0/1,P2
超,557,557,6585,接頭詞,形容詞接続,*,*,*,*,超,チョウ,チョー,1/2,P2
延べ,560,560,7289,接頭詞,名詞接続,*,*,*,*,延べ,ノベ,ノベ,1/2,P2
本,560,560,6640,接頭詞,名詞接続,*,*,*,*,本,ホン,ホン,1/2,P2
半,560,560,8172,接頭詞,名詞接続,*,*,*,*,半,ハン,ハン,1/2,P2
クソ,557,557,4841,接頭詞,形容詞接続,*,*,*,*,クソ,クソ,クソ,0/2,*
奪,560,560,6417,接頭詞,名詞接続,*,*,*,*,奪,ダツ,ダツ,0/2,*
未,560,560,4067,接頭詞,名詞接続,*,*,*,*,未,ミ,ミ,0/1,P2
共,560,560,9030,接頭詞,名詞接続,*,*,*,*,共,キョウ,キョー,0/2,P2
重,560,560,7704,接頭詞,名詞接続,*,*,*,*,重,ジュウ,ジュー,0/2,P2
バカ,560,560,5507,接頭詞,名詞接続,*,*,*,*,バカ,バカ,バカ,0/2,P2
全高,558,558,6575,接頭詞,数接続,*,*,*,*,全高,ゼンコウ,ゼンコー,0/4,*
党,560,560,10825,接頭詞,名詞接続,*,*,*,*,党,トウ,トー,1/2,P1
来,560,560,9006,接頭詞,名詞接続,*,*,*,*,来,ライ,ライ,0/2,P2
ノン,560,560,4559,接頭詞,名詞接続,*,*,*,*,ノン,ノン,ノン,0/2,*
全,558,558,8074,接頭詞,数接続,*,*,*,*,全,ゼン,ゼン,1/2,P2
前,558,558,9697,接頭詞,数接続,*,*,*,*,前,ゼン,ゼン,1/2,P2
築,558,558,6674,接頭詞,数接続,*,*,*,*,築,チク,チク,1/2,P2
無,560,560,4967,接頭詞,名詞接続,*,*,*,*,無,ム,ム,1/1,P2
旧,560,560,5284,接頭詞,名詞接続,*,*,*,*,旧,キュウ,キュー,1/2,P2
実,560,560,8357,接頭詞,名詞接続,*,*,*,*,実,ジツ,ジツ,1/2,P2
自,560,560,9788,接頭詞,名詞接続,*,*,*,*,自,ジ,ジ,1/1,*
中,558,558,10917,接頭詞,数接続,*,*,*,*,中,ナカ,ナカ,1/2,P2
中,558,558,10491,接頭詞,数接続,*,*,*,*,中,チュウ,チュー,1/2,P2
週,560,560,9940,接頭詞,名詞接続,*,*,*,*,週,シュウ,シュー,1/2,P1
好,560,560,5398,接頭詞,名詞接続,*,*,*,*,好,コウ,コー,1/2,P2
向,560,560,7107,接頭詞,名詞接続,*,*,*,*,向,コウ,コー,1/2,P2
追,560,560,7928,接頭詞,名詞接続,*,*,*,*,追,ツイ,ツイ,0/2,P2
某,560,560,4614,接頭詞,名詞接続,*,*,*,*,某,ボウ,ボー,1/2,P2
相,559,559,7567,接頭詞,動詞接続,*,*,*,*,相,アイ,アイ,1/2,P2
まる,558,558,8459,接頭詞,数接続,*,*,*,*,まる,マル,マル,0/2,P1
前,560,560,5052,接頭詞,名詞接続,*,*,*,*,前,ゼン,ゼン,1/2,P2
くそ,557,557,8067,接頭詞,形容詞接続,*,*,*,*,くそ,クソ,クソ,2/2,P2
薄,560,560,6743,接頭詞,名詞接続,*,*,*,*,薄,ウス,ウス,0/2,P1
ド,560,560,7721,接頭詞,名詞接続,*,*,*,*,ド,ド,ド,1/1,P2
皆,560,560,7971,接頭詞,名詞接続,*,*,*,*,皆,カイ,カイ,1/2,P2
分,560,560,9422,接頭詞,名詞接続,*,*,*,*,分,ブン,ブン,1/2,P1
後,560,560,10503,接頭詞,名詞接続,*,*,*,*,後,コウ,コー,0/2,P2
後,560,560,10550,接頭詞,名詞接続,*,*,*,*,後,ゴ,ゴ,0/2,P2
諸,560,560,6579,接頭詞,名詞接続,*,*,*,*,諸,ショ,ショ,0/1,P2
別,560,560,7389,接頭詞,名詞接続,*,*,*,*,別,ベツ,ベツ,0/2,P2
準々,560,560,4682,接頭詞,名詞接続,*,*,*,*,準々,ジュンジュン,ジュンジュン,0/6,*
み,560,560,9198,接頭詞,名詞接続,*,*,*,*,み,ミ,ミ,0/1,P2
弱,560,560,6343,接頭詞,名詞接続,*,*,*,*,弱,ジャク,ジャク,1/2,P2
ど,560,560,9464,接頭詞,名詞接続,*,*,*,*,ど,ド,ド,0/1,P2
初,560,560,6188,接頭詞,名詞接続,*,*,*,*,初,ハツ,ハツ,1/2,P2
初,560,560,11211,接頭詞,名詞接続,*,*,*,*,初,ショ,ショ,1/2,P2
ご,560,560,6655,接頭詞,名詞接続,*,*,*,*,ご,ゴ,ゴ,0/1,P1
両,560,560,4873,接頭詞,名詞接続,*,*,*,*,両,リョウ,リョー,1/2,P2
入,560,560,7748,接頭詞,名詞接続,*,*,*,*,入,ニュウ,ニュー,0/2,P1
いま,560,560,10537,接頭詞,名詞接続,*,*,*,*,いま,イマ,イマ,0/2,*
各,558,558,5860,接頭詞,数接続,*,*,*,*,各,カク,カク,0/2,*
逆,560,560,4085,接頭詞,名詞接続,*,*,*,*,逆,ギャク,ギャク,0/2,P2
主,560,560,8159,接頭詞,名詞接続,*,*,*,*,主,シュ,シュ,1/1,P2
可,560,560,6711,接頭詞,名詞接続,*,*,*,*,可,カ,カ,1/1,P2
横,560,560,8969,接頭詞,名詞接続,*,*,*,*,横,ヨコ,ヨコ,0/2,P1
小,558,558,10383,接頭詞,数接続,*,*,*,*,小,コ,コ,1/2,P2
小,558,558,9938,接頭詞,数接続,*,*,*,*,小,ショウ,ショー,1/2,P2
次,560,560,8830,接頭詞,名詞接続,*,*,*,*,次,ジ,ジ,0/1,P2
直,560,560,6999,接頭詞,名詞接続,*,*,*,*,直,チョク,チョク,1/2,P2
第,558,558,5769,接頭詞,数接続,*,*,*,*,第,ダイ,ダイ,0/2,*
脱,560,560,5854,接頭詞,名詞接続,*,*,*,*,脱,ダツ,ダツ,0/2,P2
肝,560,560,7470,接頭詞,名詞接続,*,*,*,*,肝,カン,カン,2/2,C3
オール,558,558,4576,接頭詞,数接続,*,*,*,*,オール,オール,オール,0/3,P2
女,560,560,8836,接頭詞,名詞接続,*,*,*,*,女,ジョ,ジョ,0/1,P2
被,560,560,6634,接頭詞,名詞接続,*,*,*,*,被,ヒ,ヒ,1/1,*
要,560,560,7250,接頭詞,名詞接続,*,*,*,*,要,ヨウ,ヨー,1/2,P2
アンチ,560,560,4245,接頭詞,名詞接続,*,*,*,*,アンチ,アンチ,アンチ,0/3,P2
親,560,560,8613,接頭詞,名詞接続,*,*,*,*,親,シン,シン,2/2,P2
広,560,560,7217,接頭詞,名詞接続,*,*,*,*,広,ヒロ,ヒロ,1/2,P2
広,560,560,7232,接頭詞,名詞接続,*,*,*,*,広,コウ,コー,1/2,P2
難,560,560,7369,接頭詞,名詞接続,*,*,*,*,難,ナン,ナン,1/2,P2
安,560,560,9266,接頭詞,名詞接続,*,*,*,*,安,ヤス,ヤス,0/2,P2
抗,560,560,5559,接頭詞,名詞接続,*,*,*,*,抗,コウ,コー,1/2,P2
す,560,560,10247,接頭詞,名詞接続,*,*,*,*,す,ス,ス,0/1,P2
貸,560,560,7007,接頭詞,名詞接続,*,*,*,*,貸,カシ,カシ,0/2,P2
子,560,560,10617,接頭詞,名詞接続,*,*,*,*,子,コ,コ,0/1,P2
もと,560,560,7948,接頭詞,名詞接続,*,*,*,*,もと,モト,モト,1/2,P2
駐,560,560,5168,接頭詞,名詞接続,*,*,*,*,駐,チュウ,チュー,0/2,P1
内,560,560,8512,接頭詞,名詞接続,*,*,*,*,内,ウチ,ウチ,0/2,P2
仮,560,560,7390,接頭詞,名詞接続,*,*,*,*,仮,カリ,カリ,0/2,P2
約,558,558,4560,接頭詞,数接続,*,*,*,*,約,ヤク,ヤク,0/2,*
少,560,560,6658,接頭詞,名詞接続,*,*,*,*,少,ショウ,ショー,0/2,P2
純,560,560,6663,接頭詞,名詞接続,*,*,*,*,純,ジュン,ジュン,1/2,P2
翌,558,558,6643,接頭詞,数接続,*,*,*,*,翌,ヨク,ヨク,0/2,*
悪,560,560,5808,接頭詞,名詞接続,*,*,*,*,悪,アク,アク,1/2,P2
悪,560,560,7879,接頭詞,名詞接続,*,*,*,*,悪,ワル,ワル,1/2,P2
真っ,560,560,6648,接頭詞,名詞接続,*,*,*,*,真っ,マッ,マッ,0/2,P2
反,560,560,6113,接頭詞,名詞接続,*,*,*,*,反,ハン,ハン,1/2,P2
各,560,560,4133,接頭詞,名詞接続,*,*,*,*,各,カク,カク,2/2,P2
計,560,560,9843,接頭詞,名詞接続,*,*,*,*,計,ケイ,ケイ,1/2,P2
有,560,560,8889,接頭詞,名詞接続,*,*,*,*,有,ユウ,ユー,1/2,P2
上,560,560,10911,接頭詞,名詞接続,*,*,*,*,上,ジョウ,ジョー,1/2,P1
真,557,557,8239,接頭詞,形容詞接続,*,*,*,*,真,マ,マ,0/1,P2
バカ,557,557,5553,接頭詞,形容詞接続,*,*,*,*,バカ,バカ,バカ,0/2,*
私,560,560,9771,接頭詞,名詞接続,*,*,*,*,私,シ,シ,0/1,P1
貴,560,560,7913,接頭詞,名詞接続,*,*,*,*,貴,キ,キ,1/1,P2
昨,560,560,8713,接頭詞,名詞接続,*,*,*,*,昨,サク,サク,0/2,*
環,560,560,7949,接頭詞,名詞接続,*,*,*,*,環,カン,カン,1/2,P2
高,560,560,6184,接頭詞,名詞接続,*,*,*,*,高,コウ,コー,1/2,P2
大,560,560,6104,接頭詞,名詞接続,*,*,*,*,大,ダイ,ダイ,0/2,P2
大,560,560,7973,接頭詞,名詞接続,*,*,*,*,大,オオ,オー,0/2,P2
下,560,560,8609,接頭詞,名詞接続,*,*,*,*,下,シモ,シモ,1/2,P2
表,560,560,8813,接頭詞,名詞接続,*,*,*,*,表,オモテ,オモテ,3/3,P2
毎秒,558,558,6144,接頭詞,数接続,*,*,*,*,毎秒,マイビョウ,マイビョー,0/4,P1
近,560,560,7756,接頭詞,名詞接続,*,*,*,*,近,キン,キン,0/2,P2
単,560,560,8052,接頭詞,名詞接続,*,*,*,*,単,タン,タン,1/2,P2
等,560,560,9795,接頭詞,名詞接続,*,*,*,*,等,トウ,トー,0/2,P2
微,560,560,7376,接頭詞,名詞接続,*,*,*,*,微,ビ,ビ,0/1,P2
打,560,560,7840,接頭詞,名詞接続,*,*,*,*,打,ダ,ダ,0/1,P1
向こう,558,558,5753,接頭詞,数接続,*,*,*,*,向こう,ムコウ,ムコー,2/3,P2
突き,559,559,7187,接頭詞,動詞接続,*,*,*,*,突き,ツキ,ツキ,2/2,P1
偽,560,560,6336,接頭詞,名詞接続,*,*,*,*,偽,ニセ,ニセ,0/2,P2
ヤミ,560,560,7352,接頭詞,名詞接続,*,*,*,*,ヤミ,ヤミ,ヤミ,2/2,P2
短,560,560,8557,接頭詞,名詞接続,*,*,*,*,短,タン,タン,1/2,P2
先,560,560,9679,接頭詞,名詞接続,*,*,*,*,先,セン,セン,0/2,P2
ぶっ,559,559,7137,接頭詞,動詞接続,*,*,*,*,ぶっ,ブッ,ブッ,0/2,*
約,560,560,11882,接頭詞,名詞接続,*,*,*,*,約,ヤク,ヤク,1/2,P2
負,560,560,7029,接頭詞,名詞接続,*,*,*,*,負,フ,フ,1/1,P2
ＰＨ,558,558,5376,接頭詞,数接続,*,*,*,*,ＰＨ,ペーハー,ペーハー,3/4,P2
多,560,560,7508,接頭詞,名詞接続,*,*,*,*,多,タ,タ,1/1,P2
全,560,560,5592,接頭詞,名詞接続,*,*,*,*,全,ゼン,ゼン,1/2,P2
中,560,560,7529,接頭詞,名詞接続,*,*,*,*,中,チュウ,チュー,1/2,P2
